KOATUU_2020,KATOTTG_2023,category,region_name
7425155100,UA74080150010087049,urban village,Chernihivska
3222484403,UA32080130060076100,village,Kyivska
5124587201,UA51040150070017487,village,Odeska
3220884001,UA32040010090021451,village,Kyivska
5621880701,UA56080070080031357,village,Rivnenska
5625082602,UA56080010050062520,village,Rivnenska
1225285501,UA12060270200025114,village,Dnipropetrovska
5123184201,UA51120150440068649,village,Odeska
0524986001,UA05080090240088291,village,Vinnytska
6823980307,UA68060050040074386,village,Khmelnytska
0520883303,UA05040110010046954,village,Vinnytska
2322183509,UA23060050060058769,village,Zaporizka
6823355115,UA68020190170022000,village,Khmelnytska
0510390007,UA05060050250068200,village,Vinnytska
4623980601,UA46120070060013639,village,Lvivska
5320655400,UA53020050010049580,urban village,Poltavska
7122085104,UA71080150030057902,village,Cherkaska
0723655400,UA07080130010099463,urban village,Volynska
0522685802,UA05080030050056569,village,Vinnytska
5322688401,UA53060190490096420,village,Poltavska
2621282602,UA26040090110044508,village,Ivano-Frankivska
6325155300,UA63120030020029600,urban village,Kharkivska
1222983401,UA12080070190070587,village,Dnipropetrovska
4424884502,UA44160050040097295,village,Luhanska
3224282801,UA32020170130070839,village,Kyivska
5324082401,UA53080370440031303,village,Poltavska
7420610112,UA74040050080084071,village,Chernihivska
5120481401,UA51060010030050471,village,Odeska
6122488801,UA61040150480097098,village,Ternopilska
1825481801,UA18040430120068685,village,Zhytomyrska
6320685507,UA63100030950013422,village,Kharkivska
4622184601,UA46120050100085124,village,Lvivska
2123283001,UA21100210100022708,village,Zakarpatska
1421586401,UA14040030180049725,village,Donetska
4622787619,UA46060390130066156,village,Lvivska
0522682801,UA05080130030075855,village,Vinnytska
2125384202,UA21120250050062456,village,Zakarpatska
7121284001,UA71020130110098024,village,Cherkaska
2624486001,UA26040270580081744,village,Ivano-Frankivska
6822482709,UA68020070140083074,village,Khmelnytska
1224587001,UA12040230010024032,village,Dnipropetrovska
4625886003,UA46140110370067750,village,Lvivska
5922055300,UA59020050010064541,urban village,Sumska
2125382201,UA21120050010081452,village,Zakarpatska
6124887701,UA61040370330083573,village,Ternopilska
3522884301,UA35040190380018468,village,Kirovohradska
6321484201,UA63080010460085217,settlement,Kharkivska
1223286501,UA12020210040099872,village,Dnipropetrovska
0521085213,UA05060110150064696,village,Vinnytska
5121685201,UA51140010240027713,village,Odeska
1222387201,UA12100150010067767,village,Dnipropetrovska
5125255400,UA51140050010088650,urban village,Odeska
1824080201,UA18080050030073252,village,Zhytomyrska
1224882015,UA12140090150023917,village,Dnipropetrovska
2122481601,UA21120210040033488,village,Zakarpatska
1822588401,UA18040550130058975,village,Zhytomyrska
5921281701,UA59040030050041414,village,Sumska
7323582003,UA73020110080039559,village,Chernivetska
1825280401,UA18020130040049048,village,Zhytomyrska
7323084302,UA73040090040027466,village,Chernivetska
6823355122,UA68020190240024885,village,Khmelnytska
5620455700,UA56060490010035207,urban village,Rivnenska
7123482001,UA71060170130075092,village,Cherkaska
2620482001,UA26040290040067018,village,Ivano-Frankivska
1222384005,UA12100030050035376,village,Dnipropetrovska
3220683203,UA32020110060059825,village,Kyivska
6121284601,UA61060070250043577,village,Ternopilska
2320955700,UA23040210010095541,urban village,Zaporizka
6322655153,UA63020050470033126,village,Kharkivska
1823487201,UA18060250230072572,village,Zhytomyrska
5323288201,UA53060230340050642,village,Poltavska
2324583901,UA23080190120029183,village,Zaporizka
2121282101,UA21020110060028909,village,Zakarpatska
5121486501,UA51060030060085620,village,Odeska
2124483001,UA21080170050093178,village,Zakarpatska
3223588401,UA32100110260024990,village,Kyivska
5321381401,UA53080090090011464,village,Poltavska
7324510111,UA73060490120067303,village,Chernivetska
2323081802,UA23080110020075616,village,Zaporizka
4623684205,UA46060370090033432,village,Lvivska
3225582101,UA32040210140010452,village,Kyivska
3223186401,UA32120110200060550,village,Kyivska
7420881206,UA74040110040030504,village,Chernihivska
0725055100,UA07060410010057761,urban village,Volynska
6821810125,UA68020050250070588,village,Khmelnytska
2125384002,UA21120250180025960,village,Zakarpatska
5620880902,UA56020050150043408,village,Rivnenska
1825080601,UA18040450050091762,village,Zhytomyrska
6321455103,UA63080010090013602,village,Kharkivska
0522886201,UA05080070390089090,village,Vinnytska
2320981101,UA23040150020045845,village,Zaporizka
6321787001,UA63140110140099552,village,Kharkivska
1222082501,UA12040010360050451,village,Dnipropetrovska
4623985501,UA46120070210010995,village,Lvivska
5324081901,UA53080370300057617,village,Poltavska
1413390024,UA14120110280026786,village,Donetska
5622283601,UA56020070200098972,village,Rivnenska
2325283604,UA23100270180074096,village,Zaporizka
5122782201,UA51100170120013189,village,Odeska
4625886102,UA46140110470039055,village,Lvivska
7123789205,UA71080450060028906,village,Cherkaska
1825283301,UA18020050070014505,village,Zhytomyrska
3521980401,UA35040110220094166,village,Kirovohradska
5624285101,UA56060450340058913,village,Rivnenska
0720887701,UA07080070390044015,village,Volynska
4622486401,UA46140030490060441,village,Lvivska
0724585901,UA07080250330049903,village,Volynska
4623384901,UA46060330300018086,village,Lvivska
2122755302,UA21040130060018905,village,Zakarpatska
2622055302,UA26060070030074634,village,Ivano-Frankivska
6520384701,UA65100170030091282,village,Khersonska
1224887133,UA12140270330073335,village,Dnipropetrovska
0520880303,UA05040030050042733,village,Vinnytska
2321584011,UA23060150150095710,village,Zaporizka
6324587002,UA63100010010069243,settlement,Kharkivska
6120488401,UA61040410160036165,village,Ternopilska
6521855108,UA65020070140015727,village,Khersonska
4621880404,UA46040070460071841,village,Lvivska
6321083506,UA63040050370088833,village,Kharkivska
5625086203,UA56080150210012770,village,Rivnenska
6122483301,UA61040150160094610,village,Ternopilska
1822083002,UA18040030020067049,village,Zhytomyrska
6525080501,UA65100030010071729,village,Khersonska
2125382202,UA21120050040028278,village,Zakarpatska
1222688801,UA12140350010019723,village,Dnipropetrovska
5922987101,UA59080110730060479,village,Sumska
1822880401,UA18060110050039439,village,Zhytomyrska
6521881509,UA65020110080017539,village,Khersonska
1413846200,UA14160110030099964,urban village,Donetska
1223783801,UA12020190190054664,village,Dnipropetrovska
6322055600,UA63120070020018703,urban village,Kharkivska
3223182001,UA32120110040034460,village,Kyivska
5621280401,UA56060010010028667,village,Rivnenska
3221286401,UA32060090040088774,village,Kyivska
3223581601,UA32100110050015380,village,Kyivska
4624555704,UA46100210080046900,village,Lvivska
5320485501,UA53060210090093734,village,Poltavska
0723155124,UA07040030270087199,village,Volynska
4623688601,UA46060270050018963,village,Lvivska
7422255142,UA74060010450041854,village,Chernihivska
6823355103,UA68020190020055613,village,Khmelnytska
6522380501,UA65080010010013977,village,Khersonska
1825084803,UA18040450420014508,village,Zhytomyrska
0722885201,UA07080030190051433,village,Volynska
6123484101,UA61020130080055329,village,Ternopilska
2120480801,UA21020050010014056,village,Zakarpatska
1821185409,UA18040570570057443,settlement,Zhytomyrska
3223786001,UA32020130200087564,village,Kyivska
6125810135,UA61020150440015688,village,Ternopilska
0524310105,UA05100150240096606,village,Vinnytska
7421155100,UA74080010010035848,urban village,Chernihivska
6823987701,UA68060310010064784,village,Khmelnytska
0721482202,UA07040010190064380,village,Volynska
5625480503,UA56080170060010558,village,Rivnenska
2124083501,UA21040170010051496,village,Zakarpatska
2121287201,UA21020110140013102,village,Zakarpatska
6824455123,UA68040430220048919,village,Khmelnytska
6124655106,UA61040350070066893,village,Ternopilska
2120484401,UA21020030040099324,village,Zakarpatska
6820910115,UA68040090190062942,village,Khmelnytska
2124887001,UA21100050040029144,village,Zakarpatska
0721484301,UA07040090040049451,village,Volynska
0720855402,UA07080190030065000,village,Volynska
2324582704,UA23080190070086082,village,Zaporizka
4621886101,UA46040130160082530,village,Lvivska
3524983101,UA35080110190016678,village,Kirovohradska
5920987901,UA59060150210039094,village,Sumska
5121480701,UA51060070020018589,village,Odeska
5324283201,UA53080390590056966,village,Poltavska
2321810127,UA23100070290063348,village,Zaporizka
4625580301,UA46080030040070120,village,Lvivska
4821755103,UA48040050020087743,urban village,Mykolaivska
2322480501,UA23040010010050707,village,Zaporizka
3221984201,UA32060110230074531,village,Kyivska
5321681203,UA53080110170085441,settlement,Poltavska
0721881301,UA07080290050039897,village,Volynska
4825485109,UA48080110090051105,village,Mykolaivska
1820887701,UA18020190010033555,village,Zhytomyrska
4823981701,UA48080090100010027,village,Mykolaivska
5120284809,UA51120010230069859,village,Odeska
0524182701,UA05040250090092474,village,Vinnytska
4622785701,UA46060250140022433,village,Lvivska
1824210159,UA18060170680093567,village,Zhytomyrska
6524182504,UA65020150090049458,village,Khersonska
3221255209,UA32060070190054720,village,Kyivska
2121555100,UA21040050010070301,urban village,Zakarpatska
3520583501,UA35040250200011226,village,Kirovohradska
1821182701,UA18040570280029681,village,Zhytomyrska
5922386401,UA59080090330034634,village,Sumska
2625286001,UA26080230250011678,village,Ivano-Frankivska
0722182408,UA07060130090026636,village,Volynska
5322882201,UA53060290080033101,village,Poltavska
6825885201,UA68040530250064815,village,Khmelnytska
6823355105,UA68020190040012295,village,Khmelnytska
1822086303,UA18040030070050556,village,Zhytomyrska
2322482401,UA23040070010033097,village,Zaporizka
5322684901,UA53060130060050669,village,Poltavska
6821255504,UA68040350120085006,village,Khmelnytska
1221882906,UA12060190210014452,village,Dnipropetrovska
6820385001,UA68060030350078733,village,Khmelnytska
6322887008,UA63040130250019246,village,Kharkivska
6821884701,UA68020150010069683,village,Khmelnytska
2611040300,UA26120010010061176,urban village,Ivano-Frankivska
4823981501,UA48080090080058643,village,Mykolaivska
7120981201,UA71060090030050390,village,Cherkaska
7324582004,UA73060050040072029,village,Chernivetska
4621510515,UA46100270170022005,village,Lvivska
0523283401,UA05100090100012114,village,Vinnytska
5322682801,UA53060290090030858,village,Poltavska
1822855121,UA18060110350050216,village,Zhytomyrska
1821455300,UA18040470020057891,urban village,Zhytomyrska
5120887401,UA51100210050024818,village,Odeska
1420983503,UA14020030060018536,village,Donetska
6522383502,UA65080010110039002,village,Khersonska
7325010103,UA73040190060046957,village,Chernivetska
5625455402,UA56080090050092899,village,Rivnenska
4425483501,UA44100090080028649,village,Luhanska
2621284801,UA26040090130046432,village,Ivano-Frankivska
6821580801,UA68040150040034139,village,Khmelnytska
5320680701,UA53020050030022293,village,Poltavska
6825285801,UA68020290260043510,village,Khmelnytska
6320680201,UA63100030670069507,village,Kharkivska
0522484602,UA05020130040018617,village,Vinnytska
1824755402,UA18040230100033349,settlement,Zhytomyrska
2121285902,UA21020190040095602,village,Zakarpatska
5923886301,UA59020110010060342,village,Sumska
7421710104,UA74080030040086443,village,Chernihivska
4423182301,UA44160030090084026,village,Luhanska
0725783901,UA07060450200064290,village,Volynska
5323287701,UA53060070190070796,village,Poltavska
0724285501,UA07060310190090794,village,Volynska
6325157608,UA63120110140080066,settlement,Kharkivska
1822385201,UA18060090360026145,village,Zhytomyrska
4820681201,UA48020110010030787,village,Mykolaivska
5324555106,UA53020230140055051,village,Poltavska
2323955400,UA23060090010013596,urban village,Zaporizka
4823982201,UA48080090110016532,village,Mykolaivska
2624485401,UA26040270550022288,village,Ivano-Frankivska
7123188001,UA71060050060065371,village,Cherkaska
1824055604,UA18080070050058396,village,Zhytomyrska
1225455114,UA12080130130043045,village,Dnipropetrovska
6124685006,UA61040450220094290,village,Ternopilska
5324085701,UA53080370480068429,village,Poltavska
2121981201,UA21120130020049348,village,Zakarpatska
1424256500,UA14120230010052599,urban village,Donetska
6821810118,UA68020050180063163,village,Khmelnytska
5123355310,UA51120070110057627,village,Odeska
4625581601,UA46080030090035379,village,Lvivska
5323684601,UA53040070220033231,village,Poltavska
0721881605,UA07080210060036626,village,Volynska
2620881503,UA26020030170040970,village,Ivano-Frankivska
4623685201,UA46060290120080191,village,Lvivska
6324285501,UA63060110010039159,village,Kharkivska
7122585501,UA71080310010044556,village,Cherkaska
6825055504,UA68040490030082939,village,Khmelnytska
3521780302,UA35060050030073801,village,Kirovohradska
1420355100,UA14120170010051419,urban village,Donetska
6522955116,UA65040030240032733,village,Khersonska
6120886401,UA61060210040026942,village,Ternopilska
3525589901,UA35020010230039344,village,Kirovohradska
2322482403,UA23040070080097022,settlement,Zaporizka
5923886322,UA59020110340050448,village,Sumska
4425455134,UA44100130420067961,village,Luhanska
2124480601,UA21080170030059154,village,Zakarpatska
0522485801,UA05020130280043675,village,Vinnytska
3222487202,UA32120170040092830,village,Kyivska
3223556100,UA32100110010034519,urban village,Kyivska
5324087702,UA53080470050078276,village,Poltavska
1824410109,UA18060190100096750,village,Zhytomyrska
7421788001,UA74080030410096922,village,Chernihivska
5924183205,UA59060110420081682,village,Sumska
6123880905,UA61020090390030457,village,Ternopilska
4412945200,UA44120110020082964,urban village,Luhanska
5123985404,UA51140150130043962,village,Odeska
1825486204,UA18040430290052573,village,Zhytomyrska
6820683501,UA68040190010072586,village,Khmelnytska
5323684202,UA53040070270057806,village,Poltavska
2124880305,UA21100010030098804,village,Zakarpatska
4623683802,UA46060250170020732,village,Lvivska
5324281501,UA53080390320031886,village,Poltavska
6320681507,UA63100030660082414,village,Kharkivska
5625486801,UA56080030070064931,village,Rivnenska
5322283005,UA53080030130057221,village,Poltavska
6323183701,UA63060030300028557,village,Kharkivska
5625484801,UA56080170190036745,village,Rivnenska
0723155104,UA07040030040083897,village,Volynska
7421482804,UA74100370070070896,village,Chernihivska
1221081001,UA12040050140097837,village,Dnipropetrovska
4621286201,UA46020050160082594,village,Lvivska
6524482501,UA65040070270047218,village,Khersonska
5124755300,UA51060170020075321,urban village,Odeska
6822788201,UA68040390590038275,village,Khmelnytska
6122484501,UA61040150240063242,village,Ternopilska
